Lactobacillus rhamnosus	tannic	1
Bifidobacterium dentium	mannitol	1
Staphylococcus aureus	aspartame	1
Rhodanobacter denitrificans	malic	1
Erwinia aphidicola	sorbitol	1
Streptomyces aureofaciens	lipase	1
Streptomyces aureus	N-acetylglucosamine	1
Borrelia burgdorferi	peroxidase	1
Christensenellaceae	cellulose	1
Anaerostipes	pectin	1
Staphylococcus epidermidis	gold	1
Fontimonas thermophila	beta-galactosidase	1
Microcystis smithii	N-acetylglucosamine	1
Pseudomonas aeruginosa	riboflavin	1
Candidatus Cyrtobacter comes	acetic	1
Chryseobacterium	agar	1
Thiocystis violascens	carbon dioxide	1
Lactobacillus reuteri	peroxidase	1
Pseudomonas bauzanensis	gold	1
Lactobacillaceae	cellulose	1
Fusobacterium necrophorum	agar	1
[Clostridium] stercorarium	cellulase	1
Streptococcus	trypsin	1
Klebsiella pneumoniae	methanol	1
Clostridium kluyveri	cellulose	1
Micrococcus luteus	nisin	1
Ferroplasma	nitrogen	1
Fusobacteriia	riboflavin	1
Rhodobacter	nicotinic	1
Spirochaetales	nitrogen	1
Lactobacillus crispatus	papain	1
Lactobacillus	Riboflavin	1
